Name,Type,Price,Neighborhood,Address,Latitude,Longitude,Bedrooms,Bathrooms,Sq. Footage,Rent Period,Laundry,Parking,Link to Listing
1/bd 1/ba - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,195 ",Pittsburgh,"7 Dorchester Drive, Pittsburgh, PA 15241",40.3323,-80.081,1,1,660,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bd-ba/7789150366.html
3 Bedroom Ranch - apts/housing for rent - apartment rent - craigslist,House,"$1,200 ",Pittsburgh,N/A,40.4598,-79.8224,3,2,N/A,monthly,w/d hookups,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-ranch/7790061175.html
1 Bedroom/ 1 Bath - apts/housing for rent - apartment rent - craigslist,Apartment,$800 ,Carnegie,"510 Carothers Avenue, Carnegie, PA 15106",40.399091,-80.088077,1,1,N/A,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/carnegie-bedroom-bath/7790030270.html
This is it! The ideal 2 bed 1 bath! Close distance to the campus - apts/housing for rent - apartment rent - craigslist,Apartment,$625 ,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,1,830,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-this-is-it-the-ideal-bed-bath/7783135274.html
Beautiful Three Bedroom House for rent - apts/housing for rent - apartment rent - craigslist,House,"$1,700 ",Pittsburgh,N/A,40.4791,-79.9739,3,2,1600,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-beautiful-three-bedroom/7788597569.html
"2 Bed, Free Parking, Fully Equipped Kitchen - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,025 ",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.4001,-80.0161,2,1,765,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bed-free-parking-fully/7781365663.html
5 bdrm Brick Mansion - apts/housing for rent - apartment rent - craigslist,House,"$1,669 ",Pittsburgh,"South, wilkinsburg, PA 15221",40.439968,-79.878371,5,2,2300,monthly,w/d hookups,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bdrm-brick-mansion/7790044857.html
Spacious 3BR Duplex in Brookline – Newly Renovated - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,199 ",Pittsburgh,N/A,40.4001,-80.0161,3,1,1000,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-spacious-3br-duplex-in/7790043712.html
"Cozy studio, ALL utilities included. Avail. November 1 - apts/housing for rent - apartment rent - craigslist",Apartment,$770 ,N/A,N/A,40.476611,-79.923992,1,1,256,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/cozy-studio-all-utilities-included/7790043438.html
1 Bedroom *Six Months Free parking* - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,425 ",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.4477,-79.9933,1,1,595,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-six-months-free/7786701419.html
"Outdoor Fireplace, Fitness Center, Pet Friendly Community - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,565 ",Coraopolis,"916 Beaver Grade Road, Moon Township, PA 15108",40.5,-80.1996,2,1,965,monthly,w/d in unit,carport,https://pittsburgh.craigslist.org/apa/d/coraopolis-outdoor-fireplace-fitness/7786735980.html
"Located in Pittsburgh, Free Wi-Fi in Common Areas, 1/BD 1/BA - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,145 ",Pittsburgh,"7 Dorchester Drive, Pittsburgh, PA 15241",40.3323,-80.081,1,1,640,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-located-in-pittsburgh-free/7789195752.html
Need a rest? Relax in our quiet community! 1 Bed / 1 Ba / 450 SqFt - apts/housing for rent - apartment rent - craigslist,Apartment,$525 ,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,1,1,450,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-need-rest-relax-in-our-quiet/7784071928.html
"Clubhouse, On-Site Maintenance, Covered Parking - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,565 ",Coraopolis,"916 Beaver Grade Road, Moon Township, PA 15108",40.5,-80.1996,2,2,1050,monthly,w/d in unit,carport,https://pittsburgh.craigslist.org/apa/d/coraopolis-clubhouse-on-site/7790022274.html
"Central Air (Building 1 Only), Situated in Pittsburgh!, 1/bd 1/ba - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,145 ",Pittsburgh,"7 Dorchester Drive, Pittsburgh, PA 15241",40.3323,-80.081,1,1,640,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-central-air-building-only/7790020895.html
"Rooftop Ice Rink, Rooftop Fitness Center, Dog Wash - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,826 ",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,1,1,830,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-rooftop-ice-rink-rooftop/7788279996.html
Large 2br on Alderson St- Available NOW - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,210 ",Pittsburgh,N/A,40.4308,-79.9205,2,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-large-2br-on-alderson-st/7789999341.html
Relax in your new 700 sq ft 2 bed / 1 bath! - apts/housing for rent - apartment rent - craigslist,Apartment,$754 ,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,1,700,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-relax-in-your-new-700-sq-ft-bed/7784101700.html
Apartment for rent - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,200 ",Export,"1152 B Ohio Street, Export, PA 15632",40.4252,-79.611,2,1,N/A,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/export-apartment-for-rent/7790012401.html
Adorable studio- Wightman St in Squirrel Hill-Available NOW - apts/housing for rent - apartment rent - craigslist,Apartment,$880 ,Pittsburgh,N/A,40.4308,-79.9205,N/A,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-adorable-studio-wightman-st/7789999496.html
"2 Bed, In Pittsburgh, Bike share onsite - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,135 ",Pittsburgh,"3408 Parkview Avenue, Pittsburgh, PA 15213",40.4001,-80.0161,2,1,465,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bed-in-pittsburgh-bike-share/7783140628.html
"Outdoor Fireplace and Patio, BBQ Grills, 24 Hour Fitness Center - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,545 ",Coraopolis,"916 Beaver Grade Road, Moon Township, PA 15108",40.5,-80.1996,2,1,965,monthly,w/d in unit,carport,https://pittsburgh.craigslist.org/apa/d/coraopolis-outdoor-fireplace-and-patio/7788601922.html
"1Bed/1BA, Pet Friendly (Pet Fees Apply) - apts/housing for rent - apartment rent - craigslist",Apartment,$950 ,Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.4001,-80.0161,1,1,540,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-1bed-1ba-pet-friendly-pet/7784656362.html
"Window Coverings, Patio/Balcony, Off Street Parking - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,259 ",Pittsburgh,"401 Abbeyville Rd, Pittsburgh, PA 15228",40.350699,-80.048058,1,1,780,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-window-coverings-patio/7781511927.html
Large 2br in Squirrel Hill- Available Oct 15th - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,210 ",Pittsburgh,N/A,40.4308,-79.9205,2,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-large-2br-in-squirrel-hill/7790001071.html
Looks 👀Like You Found Your New HOME😁Ask About the Special - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,349 ",Pittsburgh,"5700 Bryant Street, Pittsburgh, PA 15206",40.476468,-79.921973,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-looks-like-you-found-your/7790005892.html
"Elevator, Clubhouse, Fitness Center - apts/housing for rent - apartment rent - craigslist",Apartment,$993 ,Bridgeville,"479 Bank St Ext, Bridgeville, PA 15017",40.357388,-80.111871,1,1,663,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/bridgeville-elevator-clubhouse-fitness/7789374244.html
What a Modern Place and a 🍃🎐Balcony TOO!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,345 ",Pittsburgh,"601 N Negley Ave, Pittsburgh, PA 15206",40.469068,-79.927773,2,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-what-modern-place-and/7790003856.html
All We can Say is WOW😍😍😍!!!Available in August!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,760 ",Pittsburgh,"263 37th Street, Pittsburgh, PA 15201",40.464808,-79.962754,2,1,N/A,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-we-can-say-is/7790002179.html
Fabulous Lawrenceville 2 BR! Washer & Dryer In Unit and MORE! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,760 ",Pittsburgh,"263 37th Street, Pittsburgh, PA 15201",40.464808,-79.962754,2,1,950,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-fabulous-lawrenceville-br/7790002076.html
WOW👀👀You Need to See This for YOURSELF - apts/housing for rent - apartment rent - craigslist,Apartment,$989 ,Pittsburgh,"261 South Winebiddle Street, Pittsburgh, PA 15224",40.463221,-79.943195,N/A,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-wowyou-need-to-see-this-for/7790001929.html
"Central Air, In-Unit Laundry, Patio/Balcony, Pet Friendly - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,375 ",Coraopolis,"916 Beaver Grade Road, Moon Township, PA 15108",40.5,-80.1996,1,1,825,monthly,w/d in unit,carport,https://pittsburgh.craigslist.org/apa/d/coraopolis-central-air-in-unit-laundry/7788258514.html
1 Bedroom Apartment! Section 8 Accepted! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,125 ",Pitcairn,"469 Third St, Pitcairn, PA 15140",40.397668,-79.769168,1,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pitcairn-bedroom-apartment-section/7790286855.html
Washer/Dryer in Unit! Pets Welcome! Deck! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,700 ",Pittsburgh,"4028 Liberty Avenue, Pittsburgh, PA 15224",40.463108,-79.955894,1,1,N/A,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-washer-dryer-in-unit-pets/7790286140.html
1 Bedroom Apartment! Section 8 Accepted! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,050 ",Pitcairn,"512 Broadway Blvd, Pitcairn, PA 15140",40.397668,-79.769168,1,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pitcairn-bedroom-apartment-section/7790284503.html
1 Bedroom Apartment! Section 8 Accepted! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,050 ",Pitcairn,"370 Broadway Blvd, Pitcairn, PA 15140",40.401583,-79.773451,1,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pitcairn-bedroom-apartment-section/7790282848.html
"Package Receiving, Pets Allowed, Large Closets - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,517 ",Pittsburgh,"401 Abbeyville Rd, Pittsburgh, PA 15228",40.350699,-80.048058,2,2,980,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-package-receiving-pets/7790279194.html
1 Bedroom for you and you kitten!! Schedule TODAY! - apts/housing for rent - apartment rent - craigslist,Apartment,$775 ,Pittsburgh,"Oak Manor Place, Pittsburgh, PA 15235",40.479168,-79.789669,1,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-for-you-and-you/7790277383.html
What a Find! 3 Bedrooms at this Price...Call for a TOUR!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,275 ",Verona,"Relative Dr., Pittsburgh, PA 15147",40.4927,-79.8345,3,1,1300,monthly,w/d hookups,attached garage,https://pittsburgh.craigslist.org/apa/d/verona-what-find-bedrooms-at-this/7790277041.html
1 Bedroom for you and you kitten!! Schedule TODAY! - apts/housing for rent - apartment rent - craigslist,Apartment,$759 ,Pittsburgh,"Oak Manor Place, Pittsburgh, PA 15235",40.479168,-79.789669,1,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-for-you-and-you/7790276695.html
"Air Conditioner, Situated in Bridgeville!, 1/BD - apts/housing for rent - apartment rent - craigslist",Apartment,$993 ,Bridgeville,"479 Bank St Ext, Bridgeville, PA 15017",40.357388,-80.111871,1,1,663,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/bridgeville-air-conditioner-situated-in/7790276537.html
Cutest 1 bedroom around!! It could be all yours! - apts/housing for rent - apartment rent - craigslist,Apartment,$760 ,Pittsburgh,"Park Manor Place, Pittsburgh, PA 15235",40.4598,-79.8224,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-cutest-bedroom-around-it/7790276464.html
"Home is our favorite four-letter word, come HOME today! - apts/housing for rent - apartment rent - craigslist",House,"$1,300 ",Pittsburgh,"Bale Drive, Pittsburgh, PA 15235",40.464996,-79.805398,3,1,1200,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-home-is-our-favorite-four/7790276137.html
Stunning 2 bedroom waiting for you!! - apts/housing for rent - apartment rent - craigslist,House,$999 ,Oakmont,"Relative Drive, Verona, PA 15147",40.512896,-79.803191,2,1,N/A,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/oakmont-stunning-bedroom-waiting-for-you/7790273622.html
Absolutely Beautiful Town Homes! Available NOW! - apts/housing for rent - apartment rent - craigslist,House,"$1,275 ",Pittsburgh,"Stotler Road, Pittsburgh, PA 15235",40.474668,-79.80987,3,1,1300,monthly,w/d hookups,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-absolutely-beautiful-town/7790273320.html
AMAZING 1 BEDROOM APARTMENT! - apts/housing for rent - apartment rent - craigslist,Apartment,$825 ,Verona,"190 Sycamore Drive, Pittsburgh, PA 15235",40.480799,-79.82947,1,1,N/A,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/verona-amazing-bedroom-apartment/7790273190.html
"Package Room, Recessed Lighting, Game Room - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,454 ",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,N/A,1,530,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-package-room-recessed/7788499229.html
"Spread out & settle in: 2 BR, 1 BA, 775 Sq Ft of joy. - apts/housing for rent - apartment rent - craigslist",Apartment,$638 ,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,1,775,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-spread-out-settle-in-br-ba-775/7788456737.html
Extended Stay America Carnegie! Introductory Special! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,260 ",Carnegie,"520 N. Bell Avenue, Carnegie, PA 15106",40.417058,-80.088894,1,1,300,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/carnegie-extended-stay-america-carnegie/7790264057.html
12/1! 1BR NR CMU/Chatham/Pitt/UPMC!! Bike 2 Schenley&SqHill Shopping! - apts/housing for rent - apartment rent -...,Apartment,"$1,016 ",Pittsburgh,"Covode, Pittsburgh, PA 15217",40.431869,-79.927273,1,1,400,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-br-nr-cmu-chatham-pitt-upmc/7790257126.html
"1B/1B, Free Wi-Fi in Common Areas, Smoke-Free Building - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,145 ",Pittsburgh,"7 Dorchester Drive, Pittsburgh, PA 15241",40.3323,-80.081,1,1,640,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-1b-1b-free-wi-fi-in-common/7787873599.html
All Utilities Included- Studio Apartment - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,395 ",Pittsburgh,"1500 Park Ln, Pittsburgh, PA 15275",40.455975,-80.188683,N/A,1,502,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included/7787557826.html
"Private Entrance, 1/BD 1/BA, Pittsburgh PA - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,050 ",Pittsburgh,"200 Stratford Avenue, Pittsburgh, PA 15206",40.4001,-80.0161,1,1,533,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-private-entrance-bd-ba/7781988998.html
1 Bedroom * 1 Month Free * - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,795 ",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.4477,-79.9933,1,1,780,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-month-free/7783735945.html
"Playground, 2/bd, Located in Hunker - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,097 ",Hunker,"117 Huntingdon Village Dr, Hunker, PA 15639",40.189994,-79.599803,2,1,850,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/hunker-playground-bd-located-in-hunker/7790260980.html
1 Bdrm Apt - apts/housing for rent - apartment rent - craigslist,Apartment,$975 ,Duquesne,"S 5th, Duquesne, PA 15110",40.364569,-79.84677,1,1,N/A,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/duquesne-bdrm-apt/7787044757.html
