Name,Type,Price,Neighborhood,Address,Latitude,Longitude,Bedrooms,Bathrooms,Sq. Footage,Rent Period,Laundry,Parking,Link to Listing
1 Bed 1 Bath Right off Rt 22 - apts/housing for rent - apartment rent - craigslist,Apartment,$800,New Alexandria,"413 W Main Street, New Alexandria, PA 15670",40.395945,-79.426191,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/new-alexandria-bed-bath-right-off-rt-22/7791571277.html
Condominum for rent - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,100",South Heights,N/A,40.563367,-80.278254,2,1,N/A,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/south-heights-condominum-for-rent/7783156020.html
1 Bedroom Apt in Youngwood - Beautiful remodel - apts/housing for rent - apartment rent - craigslist,Apartment,$785,Youngwood,N/A,40.236911,-79.583747,1,1,575,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/youngwood-bedroom-apt-in-youngwood/7783156011.html
See what our residents are raving about! - apts/housing for rent - apartment rent - craigslist,Apartment,$499,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,N/A,1,350,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-see-what-our-residents-are/7791571161.html
Perfect student living! 2 bed / 1 bath - near the university. - apts/housing for rent - apartment rent - craigslist,Apartment,$754,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,1,700,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-perfect-student-living-bed-bath/7791570160.html
2 Bed 1 Bath Townhouse with Full Basement - apts/housing for rent - apartment rent - craigslist,House,"$1,100",Greensburg,"408 N Main Street, Greensburg, PA 15601",40.308336,-79.546265,2,1,N/A,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/greensburg-bed-bath-townhouse-with-full/7791568102.html
Unveiling a haven of style: Your perfect 2 BR awaits. - apts/housing for rent - apartment rent - craigslist,Apartment,$707,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,1,1000,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-unveiling-haven-of-style-your/7791568065.html
ALL UTILITIES INCLUDED - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,875",Pittsburgh,"1500 Park Ln, Pittsburgh, PA 15275",40.455975,-80.188683,2,2,781,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included/7783909470.html
Ask About FREE Rent! - apts/housing for rent - apartment rent - craigslist,Apartment,$975,Washington,"422 East Wheeling Street, Washington, PA 15301",40.169413,-80.234592,2,1,929,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/washington-ask-about-free-rent/7789928689.html
Available For Immediate Move In- See It Today! - apts/housing for rent - apartment rent - craigslist,Apartment,$975,Washington,"422 East Wheeling Street, Washington, PA 15301",40.169364,-80.234485,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/washington-available-for-immediate-move/7789940302.html
"See It Today, Move In This Weekend! - apts/housing for rent - apartment rent - craigslist",Apartment,$975,Washington,"422 East Wheeling Street, Washington, PA 15301",40.169413,-80.234592,2,1,929,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/washington-see-it-today-move-in-this/7789939821.html
"2bd 1ba, Pet Friendly (Pet Fees Apply) - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,095",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.400100,-80.016100,2,1,600,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2bd-1ba-pet-friendly-pet/7791008593.html
1 Bed 1 Bath - apts/housing for rent - apartment rent - craigslist,Apartment,$975,New Alexandria,"309 W Main Street, New Alexandria, PA 15670",40.396818,-79.425488,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/new-alexandria-bed-bath/7791565697.html
Ready to move? MAKE THIS APARTMENT HOME!🏡 - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Washington,"235 W. Chestnut St, Washington PA, PA 15301",40.171700,-80.256000,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/washington-ready-to-move-make-this/7791563570.html
5 Bedroom Apt on Atwood - apts/housing for rent - apartment rent - craigslist,Apartment,"$4,000",Pittsburgh,N/A,40.444000,-79.955200,5,2,N/A,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-apt-on-atwood/7791536572.html
"A Indiana gem! 3 bed, 1 bath in the city's best spot. - apts/housing for rent - apartment rent - craigslist",Apartment,$957,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,3,1,800,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-indiana-gem-bed-bath-in-the/7791563134.html
The pinnacle of comfort: Exceptional 2 BR spaces available. - apts/housing for rent - apartment rent - craigslist,Apartment,$632,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,2,740,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-the-pinnacle-of-comfort/7791563028.html
Private Entrance 1 Bedroom - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Pittsburgh,"1344 Tennessee Avenue, Pittsburgh, PA 15216",40.400100,-80.016100,1,1,540,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-private-entrance-bedroom/7791562611.html
The right place for you! Beautiful 3 bed / 1 bath - prime location! - apts/housing for rent - apartment rent -...,Apartment,$905,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,3,1,1000,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-the-right-place-for-you/7791561400.html
"Comfortable 500 sq ft 1 bd, 1 ba for all your needs. Call us now! - apts/housing for rent - apartment rent - craigslist",Apartment,$654,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,1,1,500,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-comfortable-500-sq-ft-bd-ba-for/7791561288.html
Close to major transit and buslines! Great location for commuters - apts/housing for rent - apartment rent - craigslist,Apartment,$632,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,2,740,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-close-to-major-transit-and/7790432073.html
"Central A/C, Clubhouse, Off-Street Parking - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,372",Hunker,"117 Huntingdon Village Dr, Hunker, PA 15639",40.189994,-79.599803,3,2,1246,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/hunker-central-c-clubhouse-off-street/7791557899.html
"Lounge, 24/7 Concierge, Package Room - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,965",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,1,1,752,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-lounge-24-concierge-package/7790166706.html
"2 bedroom, 2 bath- ALL Utilities Included - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,824",Pittsburgh,"1500 Park Ln, Pittsburgh, PA 15275",40.455975,-80.188683,2,2,781,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-bath-all-utilities/7791557169.html
3 Bedroom Move In Special!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,050",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.400100,-80.016100,3,1,864,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-move-in-special/7783114314.html
"Newly Renovated, Your own Private Deck - apts/housing for rent - apartment rent - craigslist",Apartment,$940,Pittsburgh,"Marshall Road, Pittsburgh, PA 15214",40.474881,-80.014501,1,1,590,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-newly-renovated-your-own/7789832100.html
1 Bedroom- ALL Utilities Included - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,465",Pittsburgh,"1500 Park Ln, Pittsburgh, PA 15275",40.455975,-80.188683,1,1,502,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-all-utilities/7791556553.html
ALL utilities Included- Studio Apartment - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,395",Pittsburgh,"1500 Park Ln, Pittsburgh, PA 15275",40.455975,-80.188683,N/A,1,502,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included/7791555823.html
Large renovated one bedroom(section 8 welcome) - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,250",Pittsburgh,N/A,40.410582,-79.991605,1,1,N/A,monthly,w/d hookups,no parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-large-renovated-one/7791550214.html
"On-Site Maintenance, Covered Parking, Central Air - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,375",Coraopolis,"916 Beaver Grade Road, Moon Township, PA 15108",40.500000,-80.199600,1,1,825,monthly,w/d in unit,carport,https://pittsburgh.craigslist.org/apa/d/coraopolis-on-site-maintenance-covered/7791555357.html
Three Bedroom Apt on Mckee - apts/housing for rent - apartment rent - craigslist,Apartment,"$2,300",Pittsburgh,N/A,40.444000,-79.955200,3,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-three-bedroom-apt-on-mckee/7791538410.html
"Package Room, Podcast Room, Rooftop Pool - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,738",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,1,1,725,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-package-room-podcast-room/7791552859.html
Three bedroom( section 8 welcome) - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,250",Homestead,"321 east 11th, Homestead, PA 15120",40.392600,-79.905200,3,1,N/A,monthly,no laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/homestead-three-bedroom-section-welcome/7791549508.html
"Central Air, In-Unit Laundry, Patio/Balcony, Pet Friendly - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,375",Coraopolis,"916 Beaver Grade Road, Moon Township, PA 15108",40.500000,-80.199600,1,1,825,monthly,w/d in unit,carport,https://pittsburgh.craigslist.org/apa/d/coraopolis-central-air-in-unit-laundry/7788258514.html
2 Bedroom Apt on Atwood - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,550",Pittsburgh,N/A,40.444000,-79.955200,2,1,N/A,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-apt-on-atwood/7791536615.html
Bridgeville Area- Upper St. Clair 2 Bedroom Home - apts/housing for rent - apartment rent - craigslist,House,"$1,800",Pittsburgh,N/A,40.332300,-80.081000,2,2,N/A,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bridgeville-area-upper-st/7791550219.html
Great Location Office space for Rent in the Heart of Dormont - apts/housing for rent - apartment rent - craigslist,Apartment,$650,Pittsburgh,"Illinois, Pittsburgh, PA 15216",40.388569,-80.030675,N/A,1,450,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-great-location-office-space/7791536441.html
Large 1 Bedroom - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,000",Carnegie,"lincoln, carnegie, PA 15106",40.404469,-80.083377,1,1,N/A,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/carnegie-large-bedroom/7788829499.html
"1/BD 1/BA, Pittsburgh PA, Granite Countertops - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,425",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.447700,-79.993300,1,1,595,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bd-ba-pittsburgh-pa-granite/7790972774.html
Ready to lease! Beautifully designed 3 bed 1 bath apartment - apts/housing for rent - apartment rent - craigslist,Apartment,$957,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,3,1,800,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-ready-to-lease-beautifully/7788453493.html
AVAIL 12/1!1BR in SqHill Nr CMU Shuttle&buslines! Close 2 UPMC&Oakland - apts/housing for rent - apartment rent -...,Apartment,"$1,016",Pittsburgh,"Covode, Pittsburgh, PA 15217",40.431869,-79.927273,1,1,400,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-12-11br-in-sqhill-nr/7785505724.html
AVAIL 1/2/25! Lrg 2BR nr Bkry Sq! Nr UPMC/Oakland/Chatham/Pitt! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,450",Pittsburgh,"Hastings St, pittsburgh, PA 15206",40.454268,-79.913273,2,1,975,monthly,w/d hookups,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-lrg-2br-nr-bkry-sq-nr/7783756363.html
Move in 11/1! 2BR in Sq Hill Close 2 UPMC/Pitt/CMU/Chatham! Gr8 loc! - apts/housing for rent - apartment rent -...,Apartment,"$1,600",Pittsburgh,"Northumberland, Pittsburgh, PA 15217",40.442468,-79.917073,1,1,1075,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-move-in-br-in-sq-hill-close/7791541877.html
Two Bedroom Apt on Mckee - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,550",Pittsburgh,"Mckee Pl, Oakland, PA 15213",40.444000,-79.955200,2,1,N/A,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-two-bedroom-apt-on-mckee/7791536536.html
"24/7 Concierge, Dog Wash, Sweeping City Views - apts/housing for rent - apartment rent - craigslist",Apartment,"$3,007",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,2,2,983,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-24-concierge-dog-wash/7791541559.html
"1 Bed, Smoke-Free Building, On-Site Maintenance - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,270",Pittsburgh,"7 Dorchester Drive, Pittsburgh, PA 15241",40.332300,-80.081000,1,1,660,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bed-smoke-free-building-on/7783472344.html
BRIGHT SHADYSIDE 1 BEDROOM - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,385",Pittsburgh,N/A,40.455143,-79.930060,1,1,800,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bright-shadyside-bedroom/7789269045.html
SHADYSIDE 1 BEDROOM $1195 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,195",Pittsburgh,N/A,40.461968,-79.937573,1,1,750,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-shadyside-bedroom-1195/7789268961.html
Great 1br in Regent Square $1045 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,025",Pittsburgh,N/A,40.431087,-79.891030,1,1,650,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-great-1br-in-regent-square/7789268855.html
"Window Coverings, Internet Access: High-Speed, Pets Allowed - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,259",Pittsburgh,"401 Abbeyville Rd, Pittsburgh, PA 15228",40.350699,-80.048058,1,1,780,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-window-coverings-internet/7791538608.html
"Internet Access: High-Speed, Pets Allowed, Private Balcony - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,484",Pittsburgh,"401 Abbeyville Rd, Pittsburgh, PA 15228",40.350699,-80.048058,2,2,980,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-internet-access-high-speed/7785961856.html
3 Bedroom apartment for rent - apts/housing for rent - apartment rent - craigslist,Apartment,$850,Washington,"219 North Ave, Washington PA, PA 15301",40.171700,-80.256000,3,1,1200,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/washington-bedroom-apartment-for-rent/7791538174.html
Great Location Studio Apartment for Rent in the Heart of Dormont - apts/housing for rent - apartment rent - craigslist,Apartment,$650,Pittsburgh,"West Liberty, Pittsburgh, PA 15216",40.395533,-80.033383,N/A,1,N/A,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-great-location-studio/7791536493.html
Stop by today at the 2 bed / 1 bath of your dreams! 830 Sq Ft! - apts/housing for rent - apartment rent - craigslist,Apartment,$625,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,1,830,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-stop-by-today-at-the-bed-bath/7791536730.html
"Fantastic neighborhood! Great 1 bed, 1 bath, 580 Sq Ft! - apts/housing for rent - apartment rent - craigslist",Apartment,$590,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,1,1,580,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-fantastic-neighborhood-great/7791536663.html
The home you've always wanted: Spacious Studio awaits. - apts/housing for rent - apartment rent - craigslist,Apartment,$499,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,N/A,1,350,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-the-home-youve-always-wanted/7791536564.html
4 Bedroom Apt on St James in Oakland $2600 - apts/housing for rent - apartment rent - craigslist,Apartment,"$2,600",Pittsburgh,"3462 St James Pl, 15213, PA 15213",40.444000,-79.955200,4,1,N/A,monthly,no laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-apt-on-st-james-in/7791534337.html
Really nice 1/2 Duplex - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,295",Pittsburgh,N/A,40.499900,-79.973900,3,2,1490,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-really-nice-2-duplex/7788753374.html
All Utilities Included! Studio Apartment - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,385",Pittsburgh,"1500 Park Ln, Pittsburgh, PA 15275",40.455975,-80.188683,N/A,1,502,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included/7789551823.html
1 Bedrooom Dormont - apts/housing for rent - apartment rent - craigslist,Apartment,$825,Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.400100,-80.016100,1,1,375,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedrooom-dormont/7790978486.html
"Full House with Porch & Yard, Three Floors, Avail Dec 2nd - apts/housing for rent - apartment rent - craigslist",House,"$1,600",Pittsburgh,"Pitt St, Pittsburgh, PA 15221",40.438782,-79.890454,3,1,1819,monthly,w/d hookups,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-full-house-with-porch-yard/7787122134.html
Little Renovated Efficiency utilities included - apts/housing for rent - apartment rent - craigslist,Apartment,$700,Pittsburgh,"1627 Brownsville Rd, Pgh, PA 15210",40.398909,-79.988854,N/A,1,N/A,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-little-renovated-efficiency/7789768670.html
"Luxury Bathrooms, Package Room, Music Room - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,476",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,N/A,1,523,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-luxury-bathrooms-package/7790557718.html
Freshly renovated 800 square foot loft - apts/housing for rent - apartment rent - craigslist,Apartment,$785,Gastonville,N/A,40.259300,-79.975300,1,1,850,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/gastonville-freshly-renovated-800/7790452273.html
Home Sweet Home - apts/housing for rent - apartment rent - craigslist,House,"$1,300",North Apollo,"134 Florida Ave, Apollo, PA 15613, Apollo, PA 15613",40.588258,-79.532500,2,1,N/A,monthly,laundry in bldg,detached garage,https://pittsburgh.craigslist.org/apa/d/north-apollo-home-sweet-home/7791524336.html
1b/1ba corner unit river view - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,725",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.447700,-79.993300,1,1,870,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-1b-1ba-corner-unit-river-view/7790977070.html
"PETS WELCOMED Duplex with Granite Countertops, Deck, Central Air - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,425",Carnegie,"216 Modern Ave, Carnegie, PA 15106",40.410796,-80.089815,4,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/carnegie-pets-welcomed-duplex-with/7791525263.html
This is it! The ideal 2 bed 1 bath! Close distance to the campus - apts/housing for rent - apartment rent - craigslist,Apartment,$625,Indiana,"1935 Merry Pl, Indiana, PA 15701",40.612489,-79.180604,2,1,830,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/indiana-this-is-it-the-ideal-bed-bath/7788453823.html
2015 Wendover Street - 1 BR - apts/housing for rent - apartment rent - craigslist,Apartment,$900,Pittsburgh,N/A,40.433765,-79.928844,1,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2015-wendover-street-br/7784138301.html
2015 Wendover Street - 1 BR - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Pittsburgh,N/A,40.433765,-79.928844,1,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2015-wendover-street-br/7785796352.html
Studio unit available - apts/housing for rent - apartment rent - craigslist,Apartment,$770,Pittsburgh,"309 McKee Place, Pittsburgh, PA 15213",40.449405,-79.882451,N/A,1,N/A,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-studio-unit-available/7785796594.html
3 Bedroom Units Are Available - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,975",Pittsburgh,"309 McKee Place, Pittsburgh, PA 15213",40.449405,-79.882451,3,1,N/A,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-units-are-available/7785585057.html
ONE BEDROOM IN SQUIRREL HILL - apts/housing for rent - apartment rent - craigslist,Apartment,$950,N/A,N/A,40.418380,-79.923297,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/one-bedroom-in-squirrel-hill/7787839774.html
ONE BEDROOM IN SQUIRREL HILL - apts/housing for rent - apartment rent - craigslist,Apartment,$925,N/A,N/A,40.418380,-79.923297,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/one-bedroom-in-squirrel-hill/7785796251.html
1 BEDROOM AVAILABLE - apts/housing for rent - apartment rent - craigslist,Apartment,$875,N/A,N/A,40.418380,-79.923297,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/bedroom-available/7785796275.html
"2 bedroom, Pittsburgh PA, Crown Molding - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,985",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.447700,-79.993300,2,1,975,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-pittsburgh-pa-crown/7791523019.html
"In-Residence Laundry, Dog Wash, Rooftop Dog Park - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,437",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,N/A,1,525,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-in-residence-laundry-dog/7790193726.html
1 Bedroom Close to Bus - apts/housing for rent - apartment rent - craigslist,Apartment,$895,Pittsburgh,"624 California Ave, Pittsburgh, PA 15202",40.400100,-80.016100,1,1,580,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bedroom-close-to-bus/7790412696.html
"+++This spacious 3-bedroom, 2-bathroom home+++ - apts/housing for rent - apartment rent - craigslist",House,"$1,075",Pittsburgh,N/A,40.400300,-79.933800,3,2,N/A,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-this-spacious-bedroom/7791514705.html
"This Beechview Home has 2BR/1BA, large kitchen & more! - apts/housing for rent - apartment rent - craigslist",House,"$1,195",Pittsburgh,"2359 Saranac Ave, Pittsburgh, PA 15216",40.400950,-80.026908,2,1,1832,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-this-beechview-home-has-2br/7787829413.html
Fall Into Your Forever Home This October! - apts/housing for rent - apartment rent - craigslist,House,"$1,495",Pittsburgh,"219 Arndt Rd, Pittsburgh, PA 15237",40.551960,-80.082424,3,2,1404,monthly,laundry on site,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-fall-into-your-forever-home/7786800958.html
